"transactionID","accountID","transactionAmountUSD","transactionAmount","transactionCurrencyCode","transactionDate","transactionTime","localHour","transactionIPaddress","ipState","ipPostcode","ipCountryCode","isProxyIP","browserLanguage","paymentInstrumentType","cardType","paymentBillingPostalCode","paymentBillingState","paymentBillingCountryCode","cvvVerifyResult","digitalItemCount","physicalItemCount","label"
"411E9A3E-DE4C-430C-8768-9DB47EB55D5D","A844427690694176",5.29,5.29,"USD",20130525,204110,15,71.238,"michigan","48323","us","false","en-US","CREDITCARD","MC","48323","MI","US","M",1,0,"false"
"1B324300-ADEC-40E3-9CAF-CEAE2199D9BA","A1829582548648150",1.73239,1.1,"GBP",20130928,100316,2,131.107,"washington","98052","us","false","en-GB","CREDITCARD","VISA","W1A 2LQ","NA","GB","N",1,0,"false"
"6B462ED5-91F6-4258-B6CD-0BFBD953FB10","A914800565691869",3.27,3.27,"USD",20130604,65729,22,108.76,"california","95050","us","false","en-US","PAYPAL","U","NA","NA","US","N",0,1,"false"
"7D969FA5-DC91-4F2F-A336-F1FDA26D6739","A1899945797076040",141.65011,1099,"HKD",20130913,63531,14,58.152,"none","0","hk","false","zh-HK","CREDITCARD","VISA","NA","NA","HK","M",1,0,"false"
"C5F72F76-5C78-479E-BF1E-257877A40D2C","A844427434997819",106.4762,79,"EUR",20130416,73738,9,88.113,"uusimaa","1200","fi","false","fi-FI","CREDITCARD","AMEX","1670","NA","FI","M",1,0,"false"
"BBE7F1A2-16AB-405D-BAF1-4A0697BBAA63","A1899946540040960",150.31,150.31,"USD",20130625,190700,14,74.88,"new york","10543","us","false","en-US","CREDITCARD","MC","10528","NY","US","M",1,0,"false"
"3D451353-9C24-4B5D-A3D6-B5FFDE30C466","A1055520935244450",541.24,541.24,"USD",20130810,145640,8,76.185,"texas","75069","us","false","en-US","CREDITCARD","MC","75070","TX","US","M",0,1,"false"
"606D07F9-5EB8-488E-BD21-F245612AB45F","A985156485394857",161.722522,119.99,"EUR",20130830,103336,10,80.111,"unknown","0","ie","false","en-IE","CREDITCARD","VISA","24","NA","IE","M",1,0,"false"
"E9EF12EB-F98E-4798-86E1-5C49A5F4BCCB","A1055521380505320",173.223251,109.99,"GBP",20130404,123202,-99,109.99,"bucuresti","70000","ro","false","en-GB","CREDITCARD","VISA","BH6 3EY","NA","GB","M",1,0,"false"
"121C9F80-A7B2-40A2-B0A0-86293EABB21B","A914800939283427",116.86,116.86,"USD",20130609,210843,15,108.92,"illinois","61104","us","false","en-US","CREDITCARD","VISA","61108","IL","US","M",1,0,"false"
"882736BC-EB3F-47CA-8E13-069707A587E0","A423662912590872",84.99,84.99,"USD",20130429,161109,10,138.87,"illinois","61790","us","false","en-US","CREDITCARD","VISA","61761","IL","US","M",1,0,"false"
"3D99D5B3-A22A-4160-8128-92825D4E7D4E","A914800983268382",109.99,109.99,"USD",20130727,164635,11,67.197,"south carolina","29734","us","false","en-US","CREDITCARD","VISA","29732","SC","US","M",1,0,"false"
"63E4AFE8-6315-4609-968C-57D3536D20B3","A844427563506622",85.59,85.59,"USD",20130727,183948,13,184.9,"indiana","46802","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"false"
"A297B107-2D0F-4F2D-8988-BA9D8FAE8DA1","A914801036285496",184.317573,169.95,"CHF",20130603,123223,13,188.61,"vaud","1000","ch","false","de-CH","CREDITCARD","MC","4310","NA","CH","M",1,0,"false"
"B9E2E761-8D7C-4AEF-B47B-FFF5AFC43204","A914800656044047",967.5,967.5,"USD",20130527,181503,11,24.9,"colorado","80129","us","false","en-US","CREDITCARD","AMEX","80235","CO","US","M",1,1,"false"
"782F00A9-7DAD-42D2-8166-31C017C8C0D6","A844427540117973",562.656591,564.99,"CAD",20130820,161918,11,174.95,"ontario","l5l 3a1","ca","false","en-CA","CREDITCARD","MC","L5L 2P5","ON","CA","M",0,1,"false"
"AE35C1F6-D303-44FB-844E-B7B06ED87EED","A404144162839073",149.79,149.79,"USD",20130901,123305,7,76.181,"ohio","43201","us","false","en-US","CREDITCARD","VISA","43081","OH","US","M",1,0,"false"
"DBDE4585-2362-47CD-9A4D-EB97B9A90116","A844428162177061",103.48965,99,"AUD",20130916,110617,21,58.161,"victoria","3000","au","false","en-AU","CREDITCARD","AMEX","3124","Victoria","AU","M",1,0,"false"
"43C25747-D343-456A-927B-F70A75EC53B0","A985156613116637",139.99,139.99,"USD",20130520,143431,8,173.226,"texas","78703","us","false","en-US","CREDITCARD","AMEX","94952","CA","US","M",1,0,"false"
"7D24A879-DC8A-428E-A9D2-60D0E4FEA19B","A914800657883342",127.19,127.19,"USD",20130607,153026,10,71.179,"maryland","21201","us","false","en-US","CREDITCARD","AMEX","21222","MD","US","M",1,0,"false"
"E6CA573D-C938-4BFC-A823-066C35F332A5","A1055520663064880",59.1,59.1,"USD",20130425,22829,18,64.134,"washington","98161","us","false","en-US","CREDITCARD","MC","98072","WA","US","M",0,4,"false"
"76D028A5-D625-4C7D-9B9C-F08E86DE59DA","A1688853596350210",59.99,59.99,"USD",20130527,22519,18,74.7,"california","90006","us","false","en-US","CREDITCARD","VISA","91405","CA","US","M",1,0,"false"
"D759A3DA-2B9C-446A-9A53-879FD3DEF98E","A914801138576511",79.99,79.99,"USD",20130923,231150,18,75.131,"georgia","30046","us","false","en-US","CREDITCARD","MC","30096","GA","US","M",1,0,"false"
"BE0AA318-0E7F-404C-A79C-AB4E85E6CE0E","A362359344264502",69.99,69.99,"USD",20130828,123620,6,184.249,"tennessee","37203","us","true","en-US","CREDITCARD","VISA","34759","FL","US","M",1,0,"false"
"205500D0-6B7F-43FE-8F4D-74B2E156D983","A914800158317618",673.886522,499.99,"EUR",20130826,141051,15,37.24,"nordrhein-westfalen","44137","de","false","de-DE","CREDITCARD","VISA","60433","NA","DE","M",0,1,"false"
"9C8F81A6-1BED-493B-A73B-B2ADEFAD314B","A914800607539745",116.86,116.86,"USD",20130412,192026,14,68.236,"massachusetts","2118","us","false","en-US","CREDITCARD","AMEX","2189","MA","US","M",1,0,"false"
"AE59F4A3-E653-4D94-BB47-EFAF03B9B6AE","A985157001945843",236.21,236.21,"USD",20130513,211555,15,64.9,"minnesota","56401","us","false","en-US","CREDITCARD","VISA","56401","MN","US","M",1,0,"false"
"FA908D92-D72A-443C-A8F6-EACFE8FF1559","A1055520561853800",19.99,19.99,"USD",20130807,61148,1,72.24,"ohio","43606","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"false"
"382FB7E8-657C-4186-B3A9-8C8A9DB54254","A1055520694492240",21.26,21.26,"USD",20130930,171527,12,98.174,"rhode island","2903","us","false","en-US","CREDITCARD","AMEX","06467-0692","CT","US","M",0,1,"false"
"B8D1ADBE-C387-4091-B77C-582F6DA43B35","A1055520821294680",5.4,5.4,"USD",20130525,4110,18,23.29,"texas","78751","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"false"
"7E05C172-0CFD-42C1-9C8D-7FB658B41967","A362840682094299",149.79,149.79,"USD",20130620,184736,12,174.76,"nebraska","68114","us","false","en-US","CREDITCARD","VISA","68112","NE","US","M",1,0,"false"
"8877F519-232D-4240-96F0-6C06CB9F365A","A914800214517994",20.31,20.31,"USD",20130822,114923,5,108.69,"mississippi","39203","us","false","en-US","PAYPAL","U","NA","NA","US","N",0,2,"false"
"56B21055-BB76-4714-8790-7C3E4D4E8B4A","A914801047293043",139.99,139.99,"USD",20130622,132431,5,66.214,"california","92345","us","false","en-US","CREDITCARD","MC","92308","CA","US","M",1,0,"false"
"92C1DB03-64BC-426E-BC17-AA788ED53626","A914800358337640",145.231924,288.99,"BRL",20130707,165212,17,151.25,"milano","20152","it","false","pt-BR","CREDITCARD","VISA","04552-050","SP","BR","M",2,0,"false"
"2ED78215-B984-4F48-81BE-06A797885C68","A1688853643090730",26.942522,19.99,"EUR",20130411,214305,22,84.58,"hessen","60001","de","false","de-DE","CREDITCARD","VISA","60487","NA","DE","M",1,0,"false"
"EF7893A6-EFA9-4047-B56D-AA13CD319B6F","A914801000948727",99.99,99.99,"USD",20130413,231447,17,68.12,"oklahoma","73102","us","false","en-US","CREDITCARD","VISA","73103","OK","US","M",1,0,"false"
"26C43460-4251-446B-B32B-D6A41F5422DF","A914800153068750",10.89,10.89,"USD",20130810,112443,3,75.36,"california","94566","us","false","en-US","CREDITCARD","VISA","94303","CA","US","M",0,1,"false"
"37E96BAF-1D33-4613-9A0A-9E8B1C85E151","A914800153020472",109.99,109.99,"USD",20130505,151605,7,99.8,"california","95122","us","false","en-US","CREDITCARD","MC","95124","CA","US","M",1,0,"false"
"C4917CA2-2EFB-436C-9EEB-A4C7BEF2B372","A844428155306905",147.16,147.16,"USD",20130928,205841,13,76.113,"new mexico","87031","us","false","en-US","CREDITCARD","VISA","87031","NM","US","M",1,0,"false"
"4A42E165-AEE2-4E41-9B01-91B0A1787796","A985156491490403",1297.843592,824.08,"GBP",20130711,204639,20,2.101,"greater london","ec4a","gb","false","en-GB","CREDITCARD","VISA","EN6 1UP","NA","GB","M",0,3,"false"
"9C56588D-4971-4FDC-932F-45A44FB71C69","A914801081897178",139.99,139.99,"USD",20130724,22632,21,216.15,"new york","14534","us","false","en-US","CREDITCARD","AMEX","80005","CO","US","M",1,0,"false"
"77BAF709-115D-4341-92FF-64907702D2CF","A363046925500322",4.99,4.99,"USD",20130526,62203,1,99.93,"georgia","30084","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"false"
"A09C6332-DC3A-40A7-A8D0-B7428B9AFF4E","A985156536272276",109.99,109.99,"USD",20130507,163445,10,12.229,"missouri","65301","us","false","en-US","CREDITCARD","VISA","65301","MO","US","M",1,0,"false"
"E3B35FA2-D955-4EF9-90D2-AC2E548A9B49","A914801114972875",139.99,139.99,"USD",20130827,202541,11,72.35,"alaska","99654","us","false","en-US","CREDITCARD","MC","99687","AK","US","M",1,0,"false"
"DEC4DEAE-519C-4DD0-8E0A-6165CEF493DC","A844428057956230",120.10945,239,"BRL",20130518,152129,12,177.14,"sao paulo","01001-000","br","false","pt-BR","CREDITCARD","MC","04015-050","SP","BR","M",1,0,"false"
"EC2B7C43-96E8-4BD7-AE1B-1E4F5B513D29","A306107899458824",279.99,279.99,"USD",20130409,115452,8,186.137,"distrito federal","1000","ar","false","es-AR","CREDITCARD","MC","1900","Buenos Aires","AR","M",1,0,"true"
"65020E58-781D-4FFC-BEF2-0FDF87BE671D","A985156981092344",1143.856282,1148.6,"CAD",20130402,14450,20,66.46,"ontario","k1a 0a1","ca","false","en-CA","CREDITCARD","MC","H3N 2B7","QC","CA","M",0,1,"true"
"4F5BE866-AC36-4BD4-8DE5-40B48B2AFD9F","A914800364713675",24.99,24.99,"USD",20130406,15737,20,68.202,"florida","32812","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"true"
"78CF721D-0FC0-4CE6-B458-D1DF03C16C16","A985156986195261",176.66415,169,"AUD",20130410,100738,20,120.19,"new south wales","1005","au","true","en-AU","CREDITCARD","MC","4227","Queensland","AU","M",1,0,"true"
"8EC10EBC-F4BB-4148-9073-4B2BA93C9B34","A985156981066925",150.31,150.31,"USD",20130403,135015,8,67.8,"new jersey","7103","us","false","en-US","CREDITCARD","AMEX","10576","NY","US","M",1,0,"true"
"B544758B-8F40-45DE-94EB-BC3B8B7B1401","A1899946895455190",19.99,19.99,"USD",20130413,192116,14,207.155,"georgia","30309","us","false","en-US","CREDITCARD","VISA","90746","CA","US","M",1,0,"true"
"E52016D2-8898-4D8F-94EE-9D3357692C21","A844428031214472",442.122144,2199,"ARS",20130406,125320,9,190.18,"buenos aires","1605","ar","false","es-AR","CREDITCARD","MC","5000","Cï¿½rdoba","AR","M",1,0,"true"
"CD624353-E473-4EE0-8BDF-A818627AA1D1","A985156970845915",99.98,99.98,"USD",20130403,161950,11,96.57,"new york","10471","us","false","en-US","CREDITCARD","MC","50588","IA","US","M",2,0,"true"
"C125DD40-6BE3-40E2-8604-5B9540751467","A1688853657886190",53.99,53.99,"USD",20130403,175759,12,74.68,"new york","10020","us","false","en-US","CREDITCARD","VISA","14094","NY","US","M",1,0,"true"
"FF74DFD9-5015-440B-97A1-BDAB4A95B272","A985156971082067",119.98,119.98,"USD",20130403,181256,13,184.34,"south carolina","29204","us","false","en-US","CREDITCARD","MC","2906","RI","US","M",2,0,"true"
"EB09177A-B225-47E7-B177-E8610B3E618F","A1899946873142120",149.97,149.97,"USD",20130403,183413,13,142.197,"florida","32812","us","false","en-US","CREDITCARD","DISCOVER","33834","FL","US","M",3,0,"true"
"F70513F4-FCD6-4FB3-9BDA-E1339E4DD86F","A1899946873142120",149.97,149.97,"USD",20130403,190353,14,24.94,"florida","33603","us","false","en-US","CREDITCARD","DISCOVER","33834","FL","US","M",3,0,"true"
"2132335C-082B-4B7E-9B63-DA007878168D","A844428017843376",107.52,107.52,"USD",20130403,201118,15,72.248,"new york","10022","us","false","en-US","CREDITCARD","MC","1746","MA","US","M",2,0,"true"
"F06A587E-F353-481B-9BBA-FFAC28C60777","A1899946873142120",149.97,149.97,"USD",20130403,202521,15,66.176,"florida","33411","us","false","en-US","CREDITCARD","DISCOVER","33834","FL","US","M",3,0,"true"
"36F5A50E-CBF2-4D33-87C5-1F8F7736F562","A1829582580801010",59.99,59.99,"USD",20130403,201737,15,72.185,"florida","33603","us","false","en-US","CREDITCARD","MC","32926","FL","US","M",1,0,"true"
"C4FDAA41-391E-4449-93C8-0C7E984921E8","A1759221221524030",161.722522,119.99,"EUR",20130414,105214,11,88.161,"loire-atlantique","44000","fr","false","fr-FR","CREDITCARD","VISA","44800","NA","FR","M",1,0,"true"
"833FA1C1-EC94-4F61-AE86-EAF339165BD2","A1688852068178080",109.99,109.99,"USD",20130407,45825,20,8.23,"california","90006","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"true"
"5B14DBAD-62C5-4144-B131-E1C358C623E7","A985156723649620",139.99,139.99,"USD",20130411,20726,21,71.99,"florida","33603","us","false","en-US","CREDITCARD","MC","33707","FL","US","M",1,0,"true"
"BA22D839-F441-414B-8062-5BA7B6875708","A1759222192247110",145.59,145.59,"USD",20130411,80626,3,192.2,"new york","10004","us","false","en-US","CREDITCARD","VISA","35136","AL","US","M",1,0,"true"
"41C41A19-2063-47C1-BAFB-B1BF50578374","A844428029243587",148.74,148.74,"USD",20130404,10214,19,24.13,"illinois","60064","us","false","en-US","CREDITCARD","VISA","60035","IL","US","M",1,0,"true"
"3E6FEB4B-BCD3-4FFE-BBB3-1CB0BFA39C82","A914800340295166",79.99,79.99,"USD",20130415,5644,18,69.76,"kansas","66210","us","false","en-US","CREDITCARD","VISA","64079","MO","US","M",1,0,"true"
"74E7FBFA-551A-4324-89BA-6CD22AA7B832","A914800996051170",215.64,215.64,"USD",20130407,221531,17,108.69,"indiana","46282","us","false","en-US","CREDITCARD","VISA","29334","SC","US","M",0,1,"true"
"C5A162B3-E2A9-451F-8A02-FE6A939B43A4","A985156979906180",99.99,99.99,"USD",20130407,222851,14,68.118,"washington","98902","us","false","en-US","CREDITCARD","VISA","97850","OR","US","M",1,0,"true"
"DE2E99AB-BCA3-4E62-9774-17E62E4C50E0","A985156985071493",74.89,74.89,"USD",20130408,151826,16,216.2,"unknown","0","fr","false","en-US","CREDITCARD","AMEX","7405","NJ","US","M",1,0,"true"
"990FAC29-0BAC-4D26-A896-27E71BA5144A","A844428035915015",86.17,86.17,"USD",20130412,40136,23,207.172,"pennsylvania","19082","us","false","en-US","CREDITCARD","VISA","33040","FL","US","M",0,1,"true"
"B0F016BB-D6B1-4812-91DD-41C1FE9C91BA","A1688853524321290",74.97,74.97,"USD",20130405,2134,19,72.76,"new jersey","7103","us","false","en-US","CREDITCARD","DISCOVER","65240","MO","US","M",3,0,"true"
"ECADF883-D7AA-4373-99FB-358A35302900","A1688853652289450",118.002779,1499,"MXN",20130408,205927,14,189.245,"distrito federal","1000","mx","false","es-MX","CREDITCARD","VISA","58150","Michoacï¿½n","MX","M",1,0,"true"
"1BFE4527-0634-4541-AE5B-36B56B92F78B","A985156996696141",187.8833,1199,"SEK",20130425,83909,9,90.23,"uppsala lan","75803","se","false","sv-SE","CREDITCARD","MC","75327","NA","SE","M",1,0,"true"
"499056C6-A358-4E98-8685-9EC28E333CF7","A1759222094070230",280.207942,281.37,"CAD",20130420,191553,14,76.64,"ontario","m3h 6a7","ca","false","en-CA","CREDITCARD","VISA","L4S 1B1","ON","CA","M",1,0,"true"
"7F739A3C-DA4E-4B79-BF65-7D33BFD1BC39","A844428039942859",754.3771,479,"GBP",20130416,224538,22,109.144,"greater london","ec3a","gb","false","en-GB","CREDITCARD","MC","W1T 5JX","NA","GB","M",0,1,"true"
"494D137C-73F9-4388-B775-A97A4F2EF725","A985156345961425",109.99,109.99,"USD",20130430,63318,23,184.98,"arizona","85013","us","false","en-US","CREDITCARD","VISA","97212","OR","US","M",1,0,"true"
"F325312B-1722-414B-8969-07E1BADC9D75","A1688853647393240",147.69,147.69,"USD",20130425,162452,8,76.173,"california","92335","us","false","en-US","CREDITCARD","MC","54157","WI","US","M",1,0,"true"
"F6C39AEA-B9AC-4718-9690-A47F81A7C38D","A844427754541367",116.86,116.86,"USD",20130425,211242,15,98.228,"illinois","60115","us","false","en-US","CREDITCARD","VISA","60115","IL","US","M",1,0,"true"
"6D7890A5-DA17-43B5-AA06-79189795DEF8","A1688853613564590",62.39,62.39,"USD",20130417,75625,2,71.185,"pennsylvania","19133","us","false","en-US","CREDITCARD","MC","65616","MO","US","M",0,1,"true"
"1570C1F3-15CF-473D-A630-24D1151F7D94","A1759222185240050",64.19,64.19,"USD",20130417,83619,3,24.152,"pennsylvania","17522","us","false","en-US","CREDITCARD","VISA","80123","CO","US","M",0,1,"true"
"EDE9E934-451A-491D-84E1-090D1A22D191","A1759222185351430",79.99,79.99,"USD",20130417,125340,7,75.11,"north carolina","27803","us","false","en-US","CREDITCARD","VISA","46032","IN","US","M",0,1,"true"
"C49AA590-F545-4A2A-B096-FA1626918587","A1759222185358430",86.74,86.74,"USD",20130417,142335,9,71.171,"virginia","22701","us","false","en-US","CREDITCARD","VISA","78730","TX","US","M",0,1,"true"
"E2D03B65-3D85-4453-902F-6AED9194A7AD","A1899946969878610",65.54,65.54,"USD",20130430,181724,13,24.188,"new york","12528","us","false","en-US","CREDITCARD","VISA","6798","CT","US","M",0,1,"true"
"C4286407-3D76-4187-8FD8-EEF5CE3E26A2","A844428047343854",106.24,106.24,"USD",20130501,10258,19,76.29,"illinois","60056","us","false","en-US","CREDITCARD","VISA","60010","IL","US","M",1,0,"true"
"A6447B92-1029-48D5-9B03-086284B006CB","A1055521395048230",83.14,83.14,"USD",20130426,175550,12,54.235,"virginia","20147","us","false","en-US","CREDITCARD","MC","10523","NY","US","M",0,1,"true"
"2ED99F79-890A-42CD-81C5-0813D241BD01","A844428040495230",75.58,75.58,"USD",20130417,180303,13,184.73,"virginia","20147","us","false","en-US","CREDITCARD","MC","95616","CA","US","M",0,1,"true"
"A6420C3F-3816-4043-B8F2-73B7C384475E","A1688852501978320",134.81,134.81,"USD",20130427,190957,14,69.123,"new jersey","7436","us","false","en-US","CREDITCARD","DISCOVER","7457","NJ","US","M",1,0,"true"
"D0A2E6EF-037B-4A22-816B-35DCC965C228","A985156995541712",259.621858,3298,"MXN",20130423,20253,20,189.149,"quintana roo","77000","mx","false","es-MX","CREDITCARD","VISA","77710","Quintana Roo","MX","M",2,0,"true"
"44E0A6A4-06F8-40B7-9CAA-7E421AB8FD69","A844427703526719",102.48,102.48,"USD",20130423,31500,-99,174.51,"colorado","80264","us","false","en-US","CREDITCARD","VISA","80905","CO","US","M",2,1,"true"
"86EB854A-E34C-444F-92F2-3567FEEA91A3","A1759222219152450",237.04,237.04,"USD",20130418,165848,10,76.237,"illinois","60608","us","false","en-US","CREDITCARD","MC","44134","OH","US","M",1,0,"true"
"8C0CDFD5-0A74-405D-9360-B99DC5F5A658","A1829582571100710",239.51,239.51,"USD",20130501,213342,16,24.161,"new york","10591","us","false","en-US","CREDITCARD","DISCOVER","11230","NY","US","M",1,0,"true"
"D4C38B0B-DFEF-4F21-A66B-AC87B626BBFA","A985156999024771",93.07,93.07,"USD",20130502,141438,6,54.214,"california","95122","us","false","en-US","CREDITCARD","VISA","30337","GA","US","M",0,1,"true"
"F69ECCC1-8BF7-48B4-80D8-75CF064D6017","A914801012822158",92.2,92.2,"USD",20130502,142125,9,54.242,"virginia","20147","us","false","en-US","CREDITCARD","VISA","6782","CT","US","M",0,1,"true"
"E904965B-8DFE-4819-80DF-FE6E0F50F4E4","A914801013785993",95.02,95.02,"USD",20130502,144415,9,107.2,"virginia","20147","us","false","en-US","CREDITCARD","VISA","7076","NJ","US","M",0,1,"true"
"8FD67A34-3815-4050-AD67-DF29BC551351","A844428045623555",80.79,80.79,"USD",20130427,233804,18,71.233,"connecticut","6511","us","false","en-US","CREDITCARD","MC","6511","CT","US","M",1,0,"true"
"81BCECDA-79F8-470D-9407-44198BD3EC06","A1055520964660610",219.99,219.99,"USD",20130428,1021,19,24.127,"virginia","22554","us","false","en-US","CREDITCARD","MC","22554","VA","US","M",1,0,"true"
"618987FF-BE7A-451C-B8C3-62E31CC9444E","A985156287053363",151.54,151.54,"USD",20130428,1651,18,99.8,"texas","75081","us","false","en-US","CREDITCARD","VISA","75244","TX","US","M",1,0,"true"
"C70F7DCA-97F0-4486-83DC-B06483D9CFF5","A1829582571089880",233.19,233.19,"USD",20130428,53453,21,67.185,"washington","99207","us","false","en-US","CREDITCARD","DISCOVER","42301","KY","US","M",1,0,"true"
"DBC4622E-A4BD-478C-A958-D67E1C11A000","A1759222219189020",222.19,222.19,"USD",20130428,83340,3,67.197,"south carolina","29731","us","false","en-US","CREDITCARD","DISCOVER","6762","CT","US","M",1,0,"true"
"22F1F04E-3F22-4BA6-AE81-6329C97E613F","A2181420350587670",149.99,149.99,"USD",20130423,173749,9,75.111,"california","95503","us","false","en-US","CREDITCARD","VISA","95537","CA","US","M",1,0,"true"
"F7C5B3E6-5372-474E-B4A0-60912B726639","A309681307561823",149.44,149.44,"USD",20130418,230419,18,75.177,"north carolina","27055","us","false","en-US","CREDITCARD","AMEX","27410","NC","US","M",1,0,"true"
"C0C109CA-5ECF-40E1-8D9E-55025AB4FBCF","A844428041547410",157.474251,99.99,"GBP",20130419,102326,-99,141,"greater london","ec1v","gb","false","en-GB","CREDITCARD","VISA","E16 2QP","NA","GB","M",1,1,"true"
"CD77E40B-B5DF-4C24-9A41-6E55793A90BD","A1899946963731140",62.49,62.49,"USD",20130419,115126,5,71.195,"mississippi","39042","us","false","en-US","CREDITCARD","VISA","29680","SC","US","M",0,1,"true"
"C1BB5DA1-3DB9-47B3-BF4E-25C402A14AE8","A914801013775218",92.2,92.2,"USD",20130503,92023,4,75.101,"virginia","20147","us","false","en-US","CREDITCARD","MC","8701","NJ","US","M",0,1,"true"
"69CEC859-4F1A-4837-8898-BAE6DBC4E1BD","A985156998227558",231.56,231.56,"USD",20130428,232641,16,184.98,"arizona","85013","us","false","en-US","CREDITCARD","VISA","85650","AZ","US","M",0,1,"true"
"2CBAE444-87AF-4760-9B86-846E0F5A8DBF","A1759221413220100",102.999897,999999,"IDR",20130429,122218,19,112.78,"jakarta raya","12130","id","false","id-ID","CREDITCARD","VISA","11480","Jakarta","ID","M",1,0,"true"
"B887357A-871E-425D-B17D-B1E7DF59A7EC","A914801011218316",224.11,224.11,"USD",20130429,125828,7,209.33,"ohio","44231","us","false","en-US","CREDITCARD","VISA","45211","OH","US","M",0,1,"true"
"B9F2630D-2677-44EF-9DAF-CAACE7EF989E","A1759222164863410",109.99,109.99,"USD",20130424,83840,0,65.19,"california","94536","us","false","en-US","CREDITCARD","VISA","34668","FL","US","M",1,0,"true"
"0E2AB375-BA94-41B4-A0A5-9C173653D5F7","A844428044533734",626.16465,599,"AUD",20130424,121732,22,125.253,"new south wales","1005","au","false","en-AU","CREDITCARD","VISA","2192","New South Wales","AU","M",1,0,"true"
"B76E185F-504D-437A-9865-ECDA737870F3","A914801007105746",93.85,93.85,"USD",20130424,173221,9,54.244,"california","95122","us","false","en-US","CREDITCARD","VISA","94546","CA","US","M",0,1,"true"
"D12B9922-D2E5-4BD2-BC6C-7486816F0AD7","A985156993509507",75.58,75.58,"USD",20130419,170750,9,184.169,"california","94117","us","false","en-US","CREDITCARD","VISA","75216","TX","US","M",0,1,"true"
"B6F5ED72-DC16-47A4-9921-3824C780A815","A914801004943538",31.94,31.94,"USD",20130420,14058,19,184.186,"louisiana","70116","us","false","en-US","CREDITCARD","VISA","34983","FL","US","M",1,1,"true"
"C92FFA51-901D-4F5E-AF5A-A0F05FD9EE49","A1899946263303050",170.67264,939,"NOK",20130503,180523,19,85.165,"oslo","1006","no","false","nn-NO","CREDITCARD","VISA","9600","NA","NO","M",1,0,"true"
"3A13F395-6C81-4DD9-ABEB-FE7089DD21E2","A985157000299534",156.421301,157.07,"CAD",20130503,190854,14,99.249,"ontario","n5v 1a1","ca","false","en-CA","CREDITCARD","VISA","K0G 1K0","ON","CA","M",1,0,"true"
"F5F315E9-DA90-463E-B981-7D7EB8FFB197","A914801014875116",238.14,238.14,"USD",20130503,201659,15,173.8,"west virginia","25177","us","false","en-US","CREDITCARD","VISA","79106","TX","US","M",1,0,"true"
"2CABEE6F-6606-48AA-87C9-D96C328A8C5A","A844428046730497",277.728226,278.88,"CAD",20130429,160329,11,24.203,"quebec","h2x 3w4","ca","false","en-CA","CREDITCARD","MC","V3R7T6","BC","CA","M",1,0,"true"
"8B6010EB-EB1A-4AFE-9E41-0EB3FFF81CC7","A844428024841325",149.79,149.79,"USD",20130514,114506,6,68.83,"new jersey","8201","us","false","en-US","CREDITCARD","VISA","8225","NJ","US","M",1,0,"true"
"04A6E453-2077-4703-BA51-A0803BBC7F94","A564049508937862",99,99,"USD",20130509,73248,-99,71.189,"california","90006","us","false","en-US","CREDITCARD","VISA","91360","CA","US","M",1,1,"true"
"A6C7101E-7794-4149-A00C-86F43AC4AF08","A1055521397087470",312.55965,299,"AUD",20130509,133850,23,101.16,"victoria","3000","au","false","en-AU","CREDITCARD","VISA","3996","Victoria","AU","M",1,0,"true"
"0EE3572D-7311-4F07-B930-0A89C79983EF","A985156712327404",346.462251,219.99,"GBP",20130504,175708,17,86.4,"surrey","kt17","gb","false","en-GB","CREDITCARD","VISA","KT18 5BG","NA","GB","M",2,0,"true"
"A891E91F-34EB-47BE-87EC-EF06767A0E5E","A914801026387229",301.26,301.26,"USD",20130519,34258,19,66.245,"california","94117","us","false","en-US","CREDITCARD","MC","85648","AZ","US","M",2,0,"true"
"29111CE5-5A24-49BB-A358-0793FC585801","A985157010264242",806.0724,73080,"JPY",20130519,64804,15,118.13,"osaka","530-0000","jp","false","ja-JP","CREDITCARD","VISA","183-8501","???","JP","M",2,0,"true"
"2EA5AE02-F407-41D5-98D6-EBC2C4BF9DD2","A1055521007937570",1154.4,1154.4,"USD",20130514,181402,10,72.219,"california","92688","us","false","en-US","CREDITCARD","VISA","90274","CA","US","M",0,3,"true"
"209C8814-08A3-4199-99FE-B7E3C99EB101","A1055521400546730",119.99,119.99,"USD",20130514,200430,-99,216.15,"new york","14534","us","false","en-US","CREDITCARD","VISA","32751","FL","US","M",1,0,"true"
"64C56D07-3CE5-42DD-8ACD-86FCEC01CC7A","A1899946873128090",127.48,127.48,"USD",20130515,32742,22,108.73,"ohio","44141","us","false","en-US","CREDITCARD","DISCOVER","44685","OH","US","M",2,0,"true"
"0C8F4CEC-54F7-44BE-A57B-CC2382BA5B2B","A1688853524309620",119.98,119.98,"USD",20130515,42523,22,72.16,"missouri","64124","us","false","en-US","CREDITCARD","DISCOVER","65625","MO","US","M",2,0,"true"
